filename,ipa,allosaurus_eng2102_eng,ginic/full_dataset_train_3_wav2vec2-large-xlsr-53-buckeye-ipa,ctaguchi/wav2vec2-large-xlsr-japlmthufielta-ipa1000-ns,openai_whisper-large-v3-turbo_to_epitran,openai_whisper-medium.en_to_epitran
/complete/dr2/fram1/sx190.wav,sɹ̩vðɨkoʊlslɔʔæftɹ̩aɪædHiɔɪl,sɹ̩vdðəkowlslɔæftɹ̩ajædðəojl,sɹ̩vdðɪkoʊlstlɔæftɹ̩aɪædðiɔɪʌl,sørvdɨkɔuslɔaftrɔajaːdjoːjɔ,sɹ̩vðəkowlslɑæftɹ̩ajædðəojl.,sɹ̩vðəkowlslɑæftɹ̩ajædðəojl.
/complete/dr2/fram1/sx280.wav,ðioʊeɪsɪswəzəmɹ̩ɑʒ,ðəowejsəswɑzəmɹ̩jʒ,ðioʊeɪsɪswʌzʌmɹ̩ɑʃ,tiɔwsɨswɔzmuɻaːʂ,ðəowejsəswɑzəmɹ̩ɑʒ.,ðəowejsəswɑzəmɹ̩ɑʒ.
/complete/dr7/fksr0/sx217.wav,haʊpɹ̩mnɪntʔɑɹðɛɹɛkɹ̩dz,hawpɹ̩mənəntɑɹðɛɹɛkɹ̩dz,haʊpɹ̩mnɛntɑɹðɛɹɹɛkɹ̩ds,haɔbhɨmnɛdaɾðɛwɛkɛds,hawpɹ̩mənəntɑɹðɛɹɹɛkɹ̩dz?,hawpɹ̩mənəntɑɹðɛɹɹɛkɹ̩dz?
/complete/dr7/fksr0/sx397.wav,tɪmteɪkʃilʌtɨsimuviztwaɪsəwik,tɛmtejksʃilətəsimuviztwajsəwik,tɪmteɪkʃilʌttɪsimuviztwaɪsʌwik,tɨmte̞kɕila͡ʂɨsimmuviztwaisɔweːk,tɪmtejksʃilətəsimuviztwajsəwik.,tɪmtejksʃilətəsimuviztwajsəwik.
/complete/dr7/fksr0/sa1.wav,ʃiɦædjɚdɑɹksʉtʔɪngɹisiwɑʃwɔɾɹ̩ʔɔljɪɹ̩,ʃihædjɔɹdɑɹksutɪnɡɹeisiwɑʃwɔtɹ̩ɔljɪɹ,ʃihædjɹ̩dɑɹksutɪnɡɹisiwɑʃwɑɾɹ̩ɔljɪɹ,ɕihaːdjødaksyːdinɡwisiwaːʂwaːrɯɔje,ʃihædjɔɹdɑɹksutɪnɡɹisiwɑʃwɔtɹ̩ɔljɪɹ.,ʃihædjɔɹdɑɹksutɪnɡɹisiwɑʃwɔtɹ̩ɔljɪɹ.
/complete/dr7/fksr0/si1747.wav,hiwʊdʔɔfɹ̩noʊθɪɹituəkaʊntfɚɦɚmɹ̩dɹ̩,hiwʊdɔfɹ̩nowθɪɹitəkawntfɔɹhɹ̩mɹ̩dɹ̩,hiwʊdɑfɹ̩noʊθɪɹitʊʌkaʊntfɹ̩hɹ̩mɹ̩dɹ̩,çiwɨraːfɨɾnɔːθːɛjɔit͡ʂɨɛkawnfɔhɔmørø,hiwʊdɔfɹ̩nowθɪɹitəəkawntfɔɹhɹ̩mɹ̩dɹ̩.,hiwʊdɔfɹ̩nowθɪɹitəəkawntfɔɹhɹ̩mɹ̩dɹ̩.
/complete/dr7/fksr0/sx37.wav,kɹɪɾɨkl̩ikwɪpmɪnʔnidzpɹɑpɹ̩meɪʔnɪnts,kɹɪtɪkəlɪkwɪpməntnidzpɑpɹ̩mejntənəns,kɹɛɾʌkl̩ikwɪpmɛnʔnidspɹɑpɹ̩meɪʔnɛnts,kwɨdakɔːikwɛmɛnnit͡spɾaːpɨmɛinɛns,kɹɪtɪkəlɪkwɪpməntnidzpɹɑpɹ̩mejntənəns.,kɹɪtɪkəlɪkwɪpməntnidzpɹɑpɹ̩mejntənəns.
/complete/dr7/fksr0/sa2.wav,doʊnæstmiɾɨkɛɹɪɨnʔɔɪlɪɹeɪglaɪkðæt,ðownæsktmitəkæɹiænojliɹejklajkðæt,doʊnæskmidukɛɹiɪnɔɪliɹeɪɡlaɪkðæt,tonaːstmiːrɯkeɻinɔjliʋeːglaːkʋaːr,dɑntæskmitəkæɹiænojliɹæɡlajkðæt.,dɑntæskmitəkæɹiænojliɹæɡlajkðæt.
/complete/dr7/fksr0/sx161.wav,æzɨpɹɨkɔʃɪnəʔaʊʔlɔzbɔtɡʌnpaʊɾɹ̩fɪðɨɹstɹɔŋɦoʊld,æzðejpɹikɔʃənawtlɔzbɑtɡʌnpawdɹ̩fɔɹðɛɹstɹɔŋhowld,æzðeɪpɹɪkɑʃɛnæaʊʔlɑʌzbɔtɡʌnpaʊɾɹ̩fɪðɛɹstɹɔŋhoʊld,azajpɨkaːʂɛnalaːzbaːrkanparøfɨdɛrstraːnhɔlt,"æzəpɹikɔʃən,ðəawtlɔzbɑtɡʌnpawdɹ̩fɔɹðɛɹstɹɔŋhowld.","æzðejpɹikɔʃən,ðəawtlɔzbɑtɡʌnpawdɹ̩fɔɹðɛɹstɹɔŋhowld."
/complete/dr7/fksr0/si487.wav,keɪbl̩kɑnfɚmeɪʃɪnʔɪtsɛdtɹænsleɪɾɪd,kejbəlkɑnfɹ̩mejʃənɪtsɛdtɹænzlejtəd,keɪbʌkɑnfɹ̩meɪʃɛnɪtsɛdtʃɹænsleɪɾɪd,kaibɔkaːnfɨmɛɕɨne̞tsɛrt͡ʂaːnslaidɨd,"kejbəlkɑnfɹ̩mejʃən,ɪtsɛdtɹænzlejtəd.","kejbəlkɑnfɹ̩mejʃən,ɪtsɛdtɹænzlejtəd."
/complete/dr7/fksr0/si1117.wav,hifaɪndzɪtʔɪnʔʌɾɹ̩mɪzɚiʔɪndɛsl̩eɪʃɨn,hifajndzɪtɪnʌtɹ̩mɪzɹ̩iændɛsəlejʃən,hifaɪnzɪtɪnʌɾɹ̩mɪzɹ̩iændɛsl̩leɪʃʌn,hivajnd͡ze̞rjenaɾymezrie̞ɖasulaiʂan,hifajndzɪtɪnʌtɹ̩mɪzɹ̩iænddɛsəlejʃən.,hifajndzɪtɪnʌtɹ̩mɪzɹ̩iænddɛsəlejʃən.
/complete/dr7/fksr0/sx366.wav,wɨjʉplizkənfɹ̩mgʌvɚmɛntpɑlsiɹigɑɹɾiŋweɪstɹɨmuvl̩,wɛljuplizkənfɹ̩mɡʌvɹ̩məntpælsiɹəɡɑɹdɪŋwejstɹɪmuvəl,wʌjuplizkʌnfɹ̩mɡʌvɹ̩mɛntpɑlʌsiɹiɡɑɹɾiŋweɪstɹimuvʌl,wajupɨjizkɛnfɨmɡavɨmɛnpawsɛjviɡaʈinwaːstwimuvɔ,wɪljuplizkənfɹ̩mɡʌvɹ̩məntpɑləsiɹəɡɑɹdɪŋwejstɹɪmuvəl?,wɪljuplizkənfɹ̩mɡʌvɹ̩məntpɑləsiɹəɡɑɹdɪŋwejstɹɪmuvəl?
/complete/dr7/mtpr0/sx250.wav,θbɑstɨnbæleɪoʊvɚkeɪmðɛɹfʌndɨnʃɔɹɾɨdʒ,ðəbʌstənbælejowvɹ̩kejmðɛɹfʌndɪnʃɔɹtəd͡ʒ,bɑstʌnbæleɪoʊvɹ̩keɪmðɛɹfʌndɪŋʃɔɹɾɪdʒ,θvaːʃtɛnbɛlɛeovɨkɛimðerfɒndinʃoded͡ʒ,ðəbɑstənbælejowvɹ̩kejmðɛɹfʌndɪŋʃɔɹtəd͡ʒ.,ðəbɑstənbælejowvɹ̩kejmðɛɹfʌndɪŋʃɔɹtəd͡ʒ.
/complete/dr7/mtpr0/sx430.wav,ðoʊzhuɑɹnɑtpjɹ̩ɛstsjʉzkænvɛʒtə̥bl̩zwɛnmeɪkɨŋstʉ,ðowzhuɑɹnɑtpɪɹəstjuzkænvɛstəbəlzwɛnmejkɪŋstu,ðoʊzhʊɑɹnɑʔpjɹ̩ɹɛstsjuzdkænvɛʒtʌbʌlzwɛnmeɪkiŋstu,ðɛːsowaɾnapirɛɕtsjyʐdkɛjɛnvɛɕtɨbɨːzwɛnmɛkint͡ɕty,ðowzhuɑɹnɑtpjʊɹəstsjuskændvɛd͡ʒtəbəlzwɛnmejkɪŋstu.,ðowzhuɑɹnɑtpjʊɹəstsjuskændvɛd͡ʒtəbəlzwɛnmejkɪŋstu.
/complete/dr7/mtpr0/si2230.wav,wɛnifaɪnlidɪdɨhihædtɨdʌkɨzhɛdkwɪkliəweɪʔæzðɨpɪtʃkeɪmɪn,wɛnhifajnəlidɪdhihædtədʌkhɪzhɛdkwɪkliəwejæzðəpɪt͡ʃkejmɪn,wɛnifaɪnlidɪdhihædtɪdʌkhɪzhɛdkwɪkliʌweɪæzðʌpɪtʃkeɪmɪn,wɛnifaːnide̞ːdhihadydːakizhɛdkwɨkliwɛjɛzdøpet͡ʃkeimen,"wɛnhifajnəlidɪd,hihædtədʌkhɪzhɛdkwɪkliəwejæzðəpɪt͡ʃkejmɪn.","wɛnhifajnəlidɪd,hihædtədʌkhɪzhɛdkwɪkliəwejæzðəpɪt͡ʃkejmɪn."
/complete/dr7/mtpr0/sa1.wav,ʃiɦædjʊdɑɹksʉtʔɪngɹisiwɔɹʃwɑɾɚʔɔljɪɚ,ʃihædjɔɹdɑɹksutɪnkɹisiwɑʃwɔtɹ̩ɔljɪɹ,ʃihædjʊeɪdɑɹksutɛnɡɹisiwɑɹʃwɔɾɹ̩ɔlʌɡjɪɹ,ʃihɛdjodɑːksɯːdenɡwisiwɑrʃwarɒːgiː,ʃihædjɔɹdɑɹksutɪnɡɹisiwɑʃwɔtɹ̩ɔljɪɹ.,ʃihædjɔɹdɑɹksutɪnɡɹisiwɑʃwɔtɹ̩ɔljɪɹ.
/complete/dr7/mtpr0/sx340.wav,dʌkshævwɛbdfitʔændkʌlɹ̩fl̩fɛðɚs,dʌkshævwɛbdfitændkʌlɹ̩fəlfɛðɹ̩z,dʌkshæfwɛbtfitænkʌlɹ̩fʊlfɛðɹ̩s,dɛlkshaːvwɛbdfinɛnkɒlrfɔfɛdørs,dʌkshævwɛbdfitændkʌlɹ̩fəlfɛðɹ̩z.,dʌkshævwɛbdfitændkʌlɹ̩fəlfɛðɹ̩z.
/complete/dr7/mtpr0/si506.wav,ðeɪpɑlɪʃdHəwɪnʃɪld,ðejpɑlɪʃtðəwɪnʃild,ðeɪpɑlɪʃtðʌwɪnʃild,rɛjpawɨɕt͡swinɕiɔ,ðejpɑlɪʃtðəwɪndʃild.,ðejpɑlɪʃtðəwɪndʃild.
/complete/dr7/mtpr0/sx70.wav,tə̥dʒjʉiʔjɛt,tdjuɪŋjɛt,tɪduiʔɪt,tkjuːijɛ,dɪdjuitjɛt?,dɪdjuitjɛt?
/complete/dr7/mtpr0/sa2.wav,doʊntæskmitʉkɛɹɪnɔɪlɪɹæglaɪkðæt,dɑntiæskmitəkæɹiænojliɹæɡlajkðæt,doʊntæskmitukɛɹiɛnɔɪliɪɹæɡlaɪkðæt,tɛondaːskmiːtykɛvinolivaːɡlaːɡfɛt,dɑntæskmitəkæɹiænojliɹæɡlajkðæt.,dɑntæskmitəkæɹiænojliɹæɡlajkðæt.
/complete/dr7/mtpr0/sx160.wav,ʔæzkoʊɔθɹ̩zwipɹɨzɛnɛdɑɹnʉbʊktɨðɑhɑɾiʌɾiɨnts,æzkowɔθɹ̩zwipɹizɛntədawɹ̩nubʊktəðəhɑdiɑdiəns,æzkoʊɔθɹ̩ɪzwipɹɪzɛnɛdɑɹnubʊktɪðʌhɑdiɑɾiʌnts,ɛzkɒwaːθøɾzwiːpyzɛndaɾnybøktydæhariarjøns,"æzkow-ɔθɹ̩z,wipɹizɛntədawɹ̩nubʊktəðəhæθiɑdiəns.","æzkow-ɔθɹ̩z,wipɹizɛntədawɹ̩nubʊktəðəhɑdiɑdiəns."
/complete/dr7/mtpr0/si1600.wav,ðəθɹ̩dkɹʌlɪŋmænfɔɹʃtɨmsɛlfʌɹɛkt,ðəθɹ̩dkɹɔlɪŋmænfɔɹsthɪmsɛlfɪɹɛkt,ðʌθɹ̩dkɹɑlɪŋmænfɔɹʃtɪmsɛlfʌɹɛkt,xøθødɡrɒlinmɛɛnfoʂtɨmsɛwvɔvɛkt,ðəθɹ̩dkɹɔlɪŋmænfɔɹsthɪmsɛlfɪɹɛkt.,ðəθɹ̩dkɹɔlɪŋmænfɔɹsthɪmsɛlfɪɹɛkt.
/complete/dr7/mdlm0/sa2.wav,doʊnæskmiɾɨkɛɹiɾ̃ɔɪliɹæglaɪkðæt,dɑntæskmitəkʊɹunoðejɹæɡlajkðæt,doʊnæskmɪɾɪkɛɹɛnoʊwʌɾeɪwæɡlaɪkðæʔ,tonaːskmirɨkioinoidevaːɡlɛkvæːn,dɑntæskmitəkæɹiænojliɹæɡlajkðæt.,dɑntæskmitəkæɹiænojliɹæɡlajkðæt.
/complete/dr7/mdlm0/sx334.wav,ʔɑfn̩jɨlgɪpbækmɔɹðn̩jə̥pʊɾɪn,ɪfnɡɛtbækmɔɹðænjupʊtɪn,ɑfn̩jʌɡɪʔbækmɔɹðɛnjupʊɾɪn,haːfɲɒɡeːbaːkmoːɾðɛɲypɨriɛn,ɔfənjlɡɛtbækmɔɹðænjupʊtɪn.,ɔfənjlɡɛtbækmɔɹðænjupʊtɪn.
/complete/dr7/mdlm0/si604.wav,ðeɪwɹ̩ʃoʊnɦaʊɾuɨdvænsɨgɛnstn̩ɛnɨmiaʊʔpoʊstə̥tɑpə̥klɪɹdɹɪdʒ,ðejwɹ̩ʃownhawtədvænstəɡɛnstænɛnəmiawtəpowstətɑpʌvklɪɹdɹɪd͡ʒ,ðeɪwɹ̩ʃoʊnhɑɾuʌdvænstɪɡɛnstn̩ɛnɛmiaʊʔpoʊstʌtɑpʌkliɹdɹɪdʒ,ðewøɕɛ̃nhaːruedvanstɛɡɛnt͡stɨnɛnmiaːʔpɒustutapkliːrdved,ðejwɹ̩ʃownhawtəədvænsəɡɛnstænɛnəmiawtpowstətɑpəklɪɹdɹɪd͡ʒ.,ðejwɹ̩ʃownhawtəədvænsəɡɛnstænɛnəmiawtpowstətɑpəklɪɹdɹɪd͡ʒ.
/complete/dr7/mdlm0/si1234.wav,bətnʌnʌðɪskə̥dsʉðigzæsɚbeɪɾɨdnɹ̩vs,bʌtðʌnʌvðɪskʊdsiðəɪɡzæstɹ̩bejtədnɹ̩vz,bʌtnʌnʌvðɪskʊdsuððiɪɡzæstɹ̩beɪɾɪdnɹ̩vs,pɒdanɒdɨskøtsyːtiikzjaːsøberɨɟnørvs,bʌtnʌnʌvðɪskʊdsuððəɪɡzæsɹ̩bejtədnɹ̩vz.,bʌtnʌnʌvðɪskʊdsuððəɪɡzæsɹ̩bejtədnɹ̩vz.
/complete/dr7/mdlm0/sx154.wav,ʔɔɹɪnʒʉsteɪsfʌɾ̃iæftɚtʉθpeɪst,ɔɹɪnzustejsfʌniæftɹ̩tuzbejst,ɔɹɪnzdʒusteɪsfʌniæftɹ̩tuθbeɪstʌm,ond͡ʑjyːzt͡sɛjsfɒne̞jaːftɒ͡ʂuθpɛjst,ɔɹənd͡ʒd͡ʒustejstsfʌniæftɹ̩tuθpejst.,ɔɹənd͡ʒd͡ʒustejstsfʌniæftɹ̩tuθpejst.
/complete/dr7/mdlm0/sx244.wav,hɹ̩bzbɹ̩θdeɪɪkɹ̩zfɹikwnʔliɔnθæŋksgɪvɨŋ,ɛzbɹ̩θdejəkɹ̩zfɹikwəntliɑnθæŋksɡɪvɪŋ,hɹ̩zbɹ̩θdeɪɛkɹ̩sfɹikwʌliɑnθæŋksɡɪvɪŋ,hɒbːʃbørtɛljɛkørɕfɻikuinujɔ̃ntɛnkskøvi,hɹ̩bzbɹ̩θdejəkɹ̩zfɹikwəntliɑnθæŋksɡɪvɪŋ.,hɹ̩bzbɹ̩θdejəkɹ̩zfɹikwəntliɑnθæŋksɡɪvɪŋ.
/complete/dr7/mdlm0/sx424.wav,tɑpzɪniɨzɹɛɹliɦævkɹʊkədstɛmz,tʌpzɪnɪzɹɛlihævkɹʊkədstɛmz,tɑbzɪniɪzɹɛɹlihæfkɹʊkɪdstɛmz,tabzenjezweːluihɛːvkrɒkøttems,tɑpzɪniəzɹɛɹlihævkɹʊkədstɛmz.,tɑpzɪniəzɹɛɹlihævkɹʊkədstɛmz.
/complete/dr7/mdlm0/si1864.wav,doʊntʃɦheɪtmiɛnimɔɹ,doɑntjuhejtmiɛnimɔɹ,doʊntʃuheɪʔmiɛnimɔɹ,tɔnʃuihɛjmijɛnimoːɾ,dɑntjuhejtmiɛnimɔɹ.,dɑntjuhejtmiɛnimɔɹ?
/complete/dr7/mdlm0/sa1.wav,ʃiɦɛdjɹ̩dɑɹksʉɾɨŋgɹisiwɔʃwɔɾɚɔljɪɚ,ʃihædjɔɹdɑɹksudɪnɡɹisiwɑʃwʌtɑɔljɪɹ,ʃihædjɹ̩dɑɹksuzɪnɡɹisiwɑʃwɑɾɹ̩ɔljɪɹ,ʃihɛdjudɒksɯːɾɨnɡwisiwaʃwɒrɒji,ʃihædjɔɹdɑɹksutændɡɹisiwɑʃwɔtɹ̩ɔljɪɹ.,ʃihædjɔɹdɑɹksutɪnɡɹisiwɑʃwɔtɹ̩ɔljɪɹ.
/complete/dr7/mdlm0/sx64.wav,ɹɛgjɨlɨɚɨtɛnəntsɨsɛldm̩ɹɨkwaɪɚd,ɹɛɡjəlɹ̩ətɛndəntsəzsɛldəmɹikwajɹ̩d,ɹɛɡjɪlɹ̩ʌtɛndʌnsʌsɛldʌmɹɪkwaɪɹ̩d,vɛɡilrɛtɛnɛnsɨsːɛɔdɔmrikwaːd,ɹɛɡjəlɹ̩ətɛndənsɪzsɛldəmɹikwajɹ̩d.,ɹɛɡjəlɹ̩ətɛndənsɪzsɛldəmɹikwajɹ̩d.
/complete/dr7/mdlr0/sx243.wav,ðeɪʔɔləgɹiðɨtðʔɛseɪʔɪzbɛɹliʔɨntɛlədʒɨbl̩,ðejɔləɡɹiðætðɛsejɪzbɛɹliɪntɛləd͡ʒəbəl,ðeɪɔlʌɡɹiðɛtðʌɛseɪɪzbɛɹliɪntɛlʌdʒɪbl̩,dɛiɔːlɡɻidɛtːɛseiɛzbɛrlejintɛlod͡ʒɛbɔ,ðejɔləɡɹiðætðəɛsejɪzbɛɹliɪntɛləd͡ʒəbəl.,ðejɔləɡɹiðætðəɛsejɪzbɛɹliɪntɛləd͡ʒəbəl.
/complete/dr7/mdlr0/sx153.wav,skl̩æstɨkʔæptɨtʉdʔɪzdʒʌdʒbaɪstæɾ̃ɚdaɪzdtɛsts,skəlæstɪkæptətudɪzd͡ʒʌd͡ʒdbajstændɹ̩dajzdtɛsts,skʌlæstɪkæptɪtudɪzdʒʌʒdbaɪstændɹ̩ɾaɪzdtɛsts,skɔwaːstɨkaːptɨtøydɛzd͡ʑɑd͡ʑbɨwaɕitenrɖaːiztɛɛst,skəlæstɪkæptətudɪzd͡ʒʌd͡ʒdbajstændɹ̩dajzdtɛsts.,skəlæstɪkæptətudɪzd͡ʒʌd͡ʒdbajstændɹ̩dajzdtɛsts.
/complete/dr7/mdlr0/sx423.wav,smæʃlaɪtbʌlbzʔn̩ðɚkæʃvɑjʉwl̩dəmɪnɪʃtɨnʌθŋ̍,smæʃlajtboʌbzændðɛɹkæt͡ʃvæljuwɪldɪmɪnɪʃtənʌθɪŋ,smæʃlaɪtbʌlbsɛnnɛɹkæʃvæljuwʊldʌmɛnɪʃtʌnʌθɪŋ,smaːʂlaibobsɛnɒkɛaʃvɛɒljiuldɨmɨnɨʃtɨnɛθɛŋ,smæʃlajtbʌlbzændðɛɹkæʃvæljuwɪldɪmɪnɪʃtənʌθɪŋ.,smæʃlajtbʌlbzændðɛɹkæʃvæljuwɪldɪmɪnɪʃtənʌθɪŋ.
/complete/dr7/mdlr0/sa1.wav,ʃiɦædʒɚdɑɹksʉtʔɪngɹisiwɔʃwɔɾɚʔɔljɪɚ,ʃihædjɔɹdɑɹksutɪnɡɹisiwɑʃwɔtɹ̩ɔljɪɹ,ʃihædʒɹ̩dɑɹksutɛnɡɹisiwɔʃwɔɾɹ̩ɔljɪɹ,ʃihad͡ʒydɑrksyːdjengwisiwaːʃwɑruɔjiː,ʃihædjɔɹdɑɹksutɪnɡɹisiwɑʃwɔtɹ̩ɔljɪɹ.,ʃihædjɔɹdɑɹksutɪnɡɹisiwɑʃwɔtɹ̩ɔljɪɹ.
/complete/dr7/mdlr0/si1233.wav,ʔɪtmeɪdnoʊdɪfɹɪnsðɨtmoʊstʔɛvədɪnspɔɪntstuənɑpɨsɪtkɨnkluʒɨn,ɪtmejdnowdɪfɹ̩ənsðætmowstɛvədənspojntstəænɑpəzətkənkluʒən,ɪʔmeɪdnoʊdɪfɹʌntsðɛʔmoʊstɛvʊdɛnspɔɪntstuʌnɑfʌsʌtkɪnkluʒɪn,eʔmɛjdnɔud͡ʑrɛfɾɛnt͡stdɛmoustɛvdjɛnt͡spont͡sstiwɔnaːposɨdkinklud͡ʑin,ɪtmejdnowdɪfɹ̩ənsðætmowstɛvədənspojntstəænɑpəzətkənkluʒən.,ɪtmejdnowdɪfɹ̩ənsðætmowstɛvədənspojntstəænɑpəzətkənkluʒən.
/complete/dr7/mdlr0/sa2.wav,doʊnæsmiɾɨkɛɹiʔɨnʔɔɪliɹæglaɪkðæt,dɑntæskmitəkæɹiænjdiɹjɡlajkðæt,doʊnæskmiɾɪkɛɹiɛnɔɪliɹæɡlaɪkðæʔ,doːnaskmitɯkɛːienollirɑiɡlɑikðeɛ,dɑntæskmitəkæɹiænojliɹæɡlajkðæt.,dɑntæskmitəkæɹiænojliɹæɡlajkðæt.
/complete/dr7/mdlr0/si603.wav,mɛlənkɑliʔəbsɛʃn̩,mɛlənkɑliəbzɛʃən,mɛlʌnkɑliʌbsɛʃn̩,mɛlɛnkaːlɒiɒbsɛʂn,mɛlənkɑliəbsɛʃən,mɛlənkɑliəbsɛʃən.
/complete/dr7/mdlr0/sx63.wav,kɑɾ̃n̩ɛɾ̃l̩dɹɪftʔɪzɨdʒiəlɑdʒə̥kl̩θɪɹi,kɑtənɛtəldɹɪftɪzəd͡ʒilɑd͡ʒɪkəlθɹ̩ɹi,kɑʔn̩nɛɾ̃l̩dɹɪftɪzʌdʒiʌlɑdʒɪkl̩sɪɹi,kannnɛnudwɛvtjɛzɔd͡ʑiwad͡ʑikausɛi,kɑntənɛntəldɹɪftɪzəd͡ʒiəlɑd͡ʒɪkəlθɪɹi.,kɑntənɛntəldɹɪftɪzəd͡ʒiəlɑd͡ʒɪkəlθɪɹi.
/complete/dr7/mdlr0/si1863.wav,wiɦævəntslɛptɨgɛðɚsɨnswistɑɹɾɨd,wihejvəntslɛptəɡɛðɹ̩sɪnswistɑɹtəd,wihævʌntslɛpttɪɡɛðɹ̩sɪnswistɑɹɾɛd,wihavɛnslabtɨɡaːtursɨnswistɔdɨn,wihejvəntslɛpttəɡɛðɹ̩sɪnswistɑɹtəd.,wihejvəntslɛpttəɡɛðɹ̩sɪnswistɑɹtəd.
/complete/dr7/mdlr0/sx333.wav,ɪnɪdʌltmeɪlbʌbunztiθʔɚnɑtsʉɾəbʊlfɚʔiɾɨŋʃɛlfɨʃ,ændədʌltmejlbʌbunztiθɑɹnɑtsutəbəlfɔɹitɪŋʃɛlfɪʃ,æɾ̃ɛdʌlʔmeɪlbʌbunstiθɑɹnɑʔsuɾʌbl̩fɹ̩iɾiŋʃɛlfɪʃ,jɛnɛdomɛjɔbɛbund͡ztiːzɒnarsydbofɔiɾiɲɕɛwfeːʃ,ænədʌltmejlbæbunztiθɑɹnɑtsutəbəlfɔɹitɪŋʃɛlfɪʃ.,ændədʌltmejlbæbunztiθɑɹnɑtsutəbəlfɔɹitɪŋʃɛlfɪʃ.
/complete/dr7/mbom0/sx294.wav,ʃʊdʒɚæfsbikɛptn̩smɔlzʉz,ʃʊdɹæftbikɛptɪnsmɔlsɪz,ʃʊddɹæfsbikɛptnsmɔlzɪz,ʃødvaːvspikaptinsmɔzøːz,ʃʊdd͡ʒɹ̩æfsbikɛptɪnsmɔlzuz.,ʃʊdd͡ʒɹ̩æfsbikɛptɪnsmɔlzuz?
/complete/dr7/mbom0/sa1.wav,ʃiɦædʒɚdɑɹksʉtʔɨŋgɹisɨwɑʃwɔɾɚʔɔjɪɹ,ʃihædjɔɹdɑɹksutɪnɡɹisiwɑʃwɔtɹ̩ɔlɪɹ,ʃihæddʒɹ̩dɑɹksuʔɪŋɡɹisiwɑʃwɔɾɹ̩ɔljɛɹ̩,ʃihaːd͡ʑydɒksyenɡwisiwaːʃwɑrɔjø,ʃihædjɔɹdɑɹksutændɡɹisiwɑʃwɔtɹ̩ɔljɪɹ.,ʃihædjɔɹdɑɹksutændɡɹisiwɑʃwɔtɹ̩ɔljɪɹ.
/complete/dr7/mbom0/si1644.wav,ðeɪʔivɪnpeɪmɪsɪksdɑlɚzəmʌnθ,ðejivənpejmisɪksdɑlɹ̩zəmʌnθ,ðeɪivʌnpeɪmisɪksdɑlɹ̩zʌmʌnθ,deːivɛnpɛjmisːøkstɒɒrzɒmant,ðejivənpejmi$6əmʌnθ.,ðejivənpejmi$6əmʌnθ.
/complete/dr7/mbom0/sx384.wav,pliʃɔɹtn̩ɨskɹ̩tfɚdʒɔɪs,plizʃɔɹtənəskɹ̩tfɔɹd͡ʒjs,pliʃʃɔɹʔn̩nʌsskɹ̩ʔfɹ̩dʒɔɪs,pɨjɕonnɨskøʈfød͡ʑoɾs,plizʃɔɹtənðɪsskɹ̩tfɔɹd͡ʒojs.,plizʃɔɹtənðɪsskɹ̩tfɔɹd͡ʒojs.
/complete/dr7/mbom0/sx114.wav,ðɨkɑɹtʉnfitʃɨzɨmʌskɹætɨnətædpoʊl,ðəkɑɹtunfit͡ʃɹ̩zəmʌstɡɹætɪnðətædpowl,ðɪkɑɹtunfitʃɪzʌmʌskɹæʔʌnʌtædpʌl,dɨkɒrtinfit͡ʃøzɒmɛskvaːdentaːrbhoː,ðəkɑɹtunfit͡ʃɹ̩zəmʌskɹætændətædpowl.,ðəkɑɹtunfit͡ʃɹ̩zəmʌskɹætændətædpowl.
/complete/dr7/mbom0/sx204.wav,ʔivɪɾ̃aɪkeɪʒn̩ligɪtðəmʌndeɪblʉz,ivənajəkejʒənəliɡɛtðəmʌndibluz,ivɛnaɪɛkeɪʒn̩l̩iɡɛtðʌmʌndeɪbluz,ivɨnaikɛ̃iɕnaigetːɛmɛndeibuøs,ivənajəkejʒənəliɡɛtðəmʌndibluz.,ivənajəkejʒənəliɡɛtðəmʌndibluz.
/complete/dr7/mbom0/sx311.wav,maɪdɪzaɪɚzɚsɪmpl̩ɡɪvmiwʌnn̩fɔɹmɨɾɨvpɛɹgɹæfənðəsʌbdʒɨk,majdɪzajɹ̩zɑɹsɪmpəlɡɪvmiwʌnɪnfɔɹmətɪvpɛɹəɡɹæfɑnðəsʌbd͡ʒɪkt,maɪdɪzɑzɹ̩sɛmpʌɡɪvmiwʌnɛnfɔɹmʌɾɪfpɛɹʌɡɹæfʌnʌsʌbdʒɛkt,marizaːrzosɛmpogivmiuwanenfomrɨpɛwɡwaːfanɨsabd͡ʒɛk,majdɪzajɹ̩zɑɹsɪmpəl.ɡɪvmiwʌnɪnfɔɹmətɪvpæɹəɡɹæfɑnðəsʌbd͡ʒɪkt.,majdɪzajɹ̩zɑɹsɪmpəl.ɡɪvmiwʌnɪnfɔɹmətɪvpæɹəɡɹæfɑnðəsʌbd͡ʒɪkt.
